Business_Partner_Branch,ChemistCode,ChemistName,Forecast_Month,Predicted_Sale_Units,Target_Sales,Performance_Status,Latest_Observed_Sales
Branch_A,C01849,Pharmacy_01849,2026-04-01,8.97,11.73,Underperforming,10.0
Branch_A,C01849,Pharmacy_01849,2026-05-01,8.19,11.73,Underperforming,10.0
Branch_A,C01849,Pharmacy_01849,2026-06-01,7.41,11.73,Underperforming,10.0
Branch_A,C01850,Pharmacy_01850,2026-04-01,10.86,9.17,Overperforming,9.0
Branch_A,C01850,Pharmacy_01850,2026-05-01,10.94,9.17,Overperforming,9.0
Branch_A,C01850,Pharmacy_01850,2026-06-01,11.03,9.17,Overperforming,9.0
Branch_A,C01851,Pharmacy_01851,2026-04-01,43.72,45.47,Underperforming,56.0
Branch_A,C01851,Pharmacy_01851,2026-05-01,46.82,45.47,Overperforming,56.0
Branch_A,C01851,Pharmacy_01851,2026-06-01,49.92,45.47,Overperforming,56.0
Branch_A,C01852,Pharmacy_01852,2026-04-01,65.97,73.33,Underperforming,75.0
Branch_A,C01852,Pharmacy_01852,2026-05-01,66.72,73.33,Underperforming,75.0
Branch_A,C01852,Pharmacy_01852,2026-06-01,67.47,73.33,Underperforming,75.0
Branch_A,C01853,Pharmacy_01853,2026-04-01,72.19,74.8,Underperforming,76.0
Branch_A,C01853,Pharmacy_01853,2026-05-01,70.41,74.8,Underperforming,76.0
Branch_A,C01853,Pharmacy_01853,2026-06-01,68.63,74.8,Underperforming,76.0
Branch_A,C01854,Pharmacy_01854,2026-04-01,58.75,59.4,Underperforming,53.0
Branch_A,C01854,Pharmacy_01854,2026-05-01,58.43,59.4,Underperforming,53.0
Branch_A,C01854,Pharmacy_01854,2026-06-01,58.12,59.4,Underperforming,53.0
Branch_A,C01855,Pharmacy_01855,2026-04-01,32.86,36.3,Underperforming,32.0
Branch_A,C01855,Pharmacy_01855,2026-05-01,32.61,36.3,Underperforming,32.0
Branch_A,C01855,Pharmacy_01855,2026-06-01,32.36,36.3,Underperforming,32.0
Branch_A,C01856,Pharmacy_01856,2026-04-01,94.17,68.93,Overperforming,93.0
Branch_A,C01856,Pharmacy_01856,2026-05-01,102.13,68.93,Overperforming,93.0
Branch_A,C01856,Pharmacy_01856,2026-06-01,110.1,68.93,Overperforming,93.0
Branch_A,C01857,Pharmacy_01857,2026-04-01,37.78,45.47,Underperforming,47.0
Branch_A,C01857,Pharmacy_01857,2026-05-01,36.24,45.47,Underperforming,47.0
Branch_A,C01857,Pharmacy_01857,2026-06-01,34.71,45.47,Underperforming,47.0
Branch_A,C01858,Pharmacy_01858,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01858,Pharmacy_01858,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01858,Pharmacy_01858,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01859,Pharmacy_01859,2026-04-01,0.61,0.0,Overperforming,0.0
Branch_A,C01859,Pharmacy_01859,2026-05-01,0.84,0.0,Overperforming,0.0
Branch_A,C01859,Pharmacy_01859,2026-06-01,1.08,0.0,Overperforming,0.0
Branch_A,C01860,Pharmacy_01860,2026-04-01,107.44,115.5,Underperforming,87.0
Branch_A,C01860,Pharmacy_01860,2026-05-01,104.51,115.5,Underperforming,87.0
Branch_A,C01860,Pharmacy_01860,2026-06-01,101.58,115.5,Underperforming,87.0
Branch_A,C01861,Pharmacy_01861,2026-04-01,0.44,0.37,Overperforming,1.0
Branch_A,C01861,Pharmacy_01861,2026-05-01,0.51,0.37,Overperforming,1.0
Branch_A,C01861,Pharmacy_01861,2026-06-01,0.58,0.37,Overperforming,1.0
Branch_A,C01862,Pharmacy_01862,2026-04-01,9.22,7.33,Overperforming,9.0
Branch_A,C01862,Pharmacy_01862,2026-05-01,10.16,7.33,Overperforming,9.0
Branch_A,C01862,Pharmacy_01862,2026-06-01,11.09,7.33,Overperforming,9.0
Branch_A,C01863,Pharmacy_01863,2026-04-01,7.56,7.33,Overperforming,4.0
Branch_A,C01863,Pharmacy_01863,2026-05-01,7.82,7.33,Overperforming,4.0
Branch_A,C01863,Pharmacy_01863,2026-06-01,8.09,7.33,Overperforming,4.0
Branch_A,C01864,Pharmacy_01864,2026-04-01,25.78,23.47,Overperforming,15.0
Branch_A,C01864,Pharmacy_01864,2026-05-01,26.18,23.47,Overperforming,15.0
Branch_A,C01864,Pharmacy_01864,2026-06-01,26.58,23.47,Overperforming,15.0
Branch_A,C01865,Pharmacy_01865,2026-04-01,3.25,4.03,Underperforming,2.0
Branch_A,C01865,Pharmacy_01865,2026-05-01,3.43,4.03,Underperforming,2.0
Branch_A,C01865,Pharmacy_01865,2026-06-01,3.62,4.03,Underperforming,2.0
Branch_A,C01866,Pharmacy_01866,2026-04-01,31.36,31.17,Overperforming,24.0
Branch_A,C01866,Pharmacy_01866,2026-05-01,34.54,31.17,Overperforming,24.0
Branch_A,C01866,Pharmacy_01866,2026-06-01,37.73,31.17,Overperforming,24.0
Branch_A,C01867,Pharmacy_01867,2026-04-01,0.83,1.1,Underperforming,3.0
Branch_A,C01867,Pharmacy_01867,2026-05-01,0.87,1.1,Underperforming,3.0
Branch_A,C01867,Pharmacy_01867,2026-06-01,0.9,1.1,Underperforming,3.0
Branch_A,C01868,Pharmacy_01868,2026-04-01,65.06,72.97,Underperforming,74.0
Branch_A,C01868,Pharmacy_01868,2026-05-01,64.42,72.97,Underperforming,74.0
Branch_A,C01868,Pharmacy_01868,2026-06-01,63.79,72.97,Underperforming,74.0
Branch_A,C01869,Pharmacy_01869,2026-04-01,14.78,6.23,Overperforming,8.0
Branch_A,C01869,Pharmacy_01869,2026-05-01,14.44,6.23,Overperforming,8.0
Branch_A,C01869,Pharmacy_01869,2026-06-01,14.11,6.23,Overperforming,8.0
Branch_A,C01870,Pharmacy_01870,2026-04-01,4.94,3.3,Overperforming,4.0
Branch_A,C01870,Pharmacy_01870,2026-05-01,5.24,3.3,Overperforming,4.0
Branch_A,C01870,Pharmacy_01870,2026-06-01,5.54,3.3,Overperforming,4.0
Branch_A,C01871,Pharmacy_01871,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01871,Pharmacy_01871,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01871,Pharmacy_01871,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01872,Pharmacy_01872,2026-04-01,10.58,10.27,Overperforming,8.0
Branch_A,C01872,Pharmacy_01872,2026-05-01,11.37,10.27,Overperforming,8.0
Branch_A,C01872,Pharmacy_01872,2026-06-01,12.15,10.27,Overperforming,8.0
Branch_A,C01873,Pharmacy_01873,2026-04-01,48.53,75.17,Underperforming,70.0
Branch_A,C01873,Pharmacy_01873,2026-05-01,42.41,75.17,Underperforming,70.0
Branch_A,C01873,Pharmacy_01873,2026-06-01,36.29,75.17,Underperforming,70.0
Branch_A,C01874,Pharmacy_01874,2026-04-01,18.58,19.07,Underperforming,14.0
Branch_A,C01874,Pharmacy_01874,2026-05-01,18.03,19.07,Underperforming,14.0
Branch_A,C01874,Pharmacy_01874,2026-06-01,17.48,19.07,Underperforming,14.0
Branch_A,C01875,Pharmacy_01875,2026-04-01,24.64,22.37,Overperforming,22.0
Branch_A,C01875,Pharmacy_01875,2026-05-01,25.99,22.37,Overperforming,22.0
Branch_A,C01875,Pharmacy_01875,2026-06-01,27.34,22.37,Overperforming,22.0
Branch_A,C01876,Pharmacy_01876,2026-04-01,236.36,247.87,Underperforming,236.0
Branch_A,C01876,Pharmacy_01876,2026-05-01,233.88,247.87,Underperforming,236.0
Branch_A,C01876,Pharmacy_01876,2026-06-01,231.39,247.87,Underperforming,236.0
Branch_A,C01877,Pharmacy_01877,2026-04-01,35.42,39.6,Underperforming,28.0
Branch_A,C01877,Pharmacy_01877,2026-05-01,34.9,39.6,Underperforming,28.0
Branch_A,C01877,Pharmacy_01877,2026-06-01,34.38,39.6,Underperforming,28.0
Branch_A,C01878,Pharmacy_01878,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01878,Pharmacy_01878,2026-05-01,0.03,0.0,Overperforming,0.0
Branch_A,C01878,Pharmacy_01878,2026-06-01,0.15,0.0,Overperforming,0.0
Branch_A,C01879,Pharmacy_01879,2026-04-01,436.67,438.9,Underperforming,285.0
Branch_A,C01879,Pharmacy_01879,2026-05-01,446.07,438.9,Overperforming,285.0
Branch_A,C01879,Pharmacy_01879,2026-06-01,455.47,438.9,Overperforming,285.0
Branch_A,C01880,Pharmacy_01880,2026-04-01,181.33,240.17,Underperforming,209.0
Branch_A,C01880,Pharmacy_01880,2026-05-01,160.87,240.17,Underperforming,209.0
Branch_A,C01880,Pharmacy_01880,2026-06-01,140.4,240.17,Underperforming,209.0
Branch_A,C01881,Pharmacy_01881,2026-04-01,3.17,5.87,Underperforming,1.0
Branch_A,C01881,Pharmacy_01881,2026-05-01,2.4,5.87,Underperforming,1.0
Branch_A,C01881,Pharmacy_01881,2026-06-01,1.63,5.87,Underperforming,1.0
Branch_A,C01882,Pharmacy_01882,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01882,Pharmacy_01882,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01882,Pharmacy_01882,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01883,Pharmacy_01883,2026-04-01,38.42,50.6,Underperforming,43.0
Branch_A,C01883,Pharmacy_01883,2026-05-01,34.83,50.6,Underperforming,43.0
Branch_A,C01883,Pharmacy_01883,2026-06-01,31.25,50.6,Underperforming,43.0
Branch_A,C01884,Pharmacy_01884,2026-04-01,122.14,130.53,Underperforming,116.0
Branch_A,C01884,Pharmacy_01884,2026-05-01,124.59,130.53,Underperforming,116.0
Branch_A,C01884,Pharmacy_01884,2026-06-01,127.04,130.53,Underperforming,116.0
Branch_A,C01885,Pharmacy_01885,2026-04-01,1.47,2.2,Underperforming,3.0
Branch_A,C01885,Pharmacy_01885,2026-05-01,1.26,2.2,Underperforming,3.0
Branch_A,C01885,Pharmacy_01885,2026-06-01,1.04,2.2,Underperforming,3.0
Branch_A,C01886,Pharmacy_01886,2026-04-01,21.78,19.8,Overperforming,20.0
Branch_A,C01886,Pharmacy_01886,2026-05-01,21.64,19.8,Overperforming,20.0
Branch_A,C01886,Pharmacy_01886,2026-06-01,21.51,19.8,Overperforming,20.0
Branch_A,C01887,Pharmacy_01887,2026-04-01,1.33,1.1,Overperforming,3.0
Branch_A,C01887,Pharmacy_01887,2026-05-01,1.53,1.1,Overperforming,3.0
Branch_A,C01887,Pharmacy_01887,2026-06-01,1.73,1.1,Overperforming,3.0
Branch_A,C01888,Pharmacy_01888,2026-04-01,27.97,24.2,Overperforming,23.0
Branch_A,C01888,Pharmacy_01888,2026-05-01,28.86,24.2,Overperforming,23.0
Branch_A,C01888,Pharmacy_01888,2026-06-01,29.74,24.2,Overperforming,23.0
Branch_A,C01889,Pharmacy_01889,2026-04-01,25.28,27.13,Underperforming,29.0
Branch_A,C01889,Pharmacy_01889,2026-05-01,24.38,27.13,Underperforming,29.0
Branch_A,C01889,Pharmacy_01889,2026-06-01,23.48,27.13,Underperforming,29.0
Branch_A,C01890,Pharmacy_01890,2026-04-01,15.97,18.7,Underperforming,14.0
Branch_A,C01890,Pharmacy_01890,2026-05-01,15.59,18.7,Underperforming,14.0
Branch_A,C01890,Pharmacy_01890,2026-06-01,15.21,18.7,Underperforming,14.0
Branch_A,C01891,Pharmacy_01891,2026-04-01,87.5,95.7,Underperforming,76.0
Branch_A,C01891,Pharmacy_01891,2026-05-01,87.53,95.7,Underperforming,76.0
Branch_A,C01891,Pharmacy_01891,2026-06-01,87.57,95.7,Underperforming,76.0
Branch_A,C01892,Pharmacy_01892,2026-04-01,19.97,19.43,Overperforming,21.0
Branch_A,C01892,Pharmacy_01892,2026-05-01,20.12,19.43,Overperforming,21.0
Branch_A,C01892,Pharmacy_01892,2026-06-01,20.27,19.43,Overperforming,21.0
Branch_A,C01893,Pharmacy_01893,2026-04-01,777.08,655.97,Overperforming,650.0
Branch_A,C01893,Pharmacy_01893,2026-05-01,825.63,655.97,Overperforming,650.0
Branch_A,C01893,Pharmacy_01893,2026-06-01,874.18,655.97,Overperforming,650.0
Branch_A,C01894,Pharmacy_01894,2026-04-01,23.81,31.53,Underperforming,38.0
Branch_A,C01894,Pharmacy_01894,2026-05-01,21.39,31.53,Underperforming,38.0
Branch_A,C01894,Pharmacy_01894,2026-06-01,18.97,31.53,Underperforming,38.0
Branch_A,C01895,Pharmacy_01895,2026-04-01,0.75,1.1,Underperforming,0.0
Branch_A,C01895,Pharmacy_01895,2026-05-01,0.5,1.1,Underperforming,0.0
Branch_A,C01895,Pharmacy_01895,2026-06-01,0.25,1.1,Underperforming,0.0
Branch_A,C01896,Pharmacy_01896,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01896,Pharmacy_01896,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01896,Pharmacy_01896,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01897,Pharmacy_01897,2026-04-01,40.97,47.3,Underperforming,42.0
Branch_A,C01897,Pharmacy_01897,2026-05-01,38.79,47.3,Underperforming,42.0
Branch_A,C01897,Pharmacy_01897,2026-06-01,36.61,47.3,Underperforming,42.0
Branch_A,C01898,Pharmacy_01898,2026-04-01,11.14,9.53,Overperforming,8.0
Branch_A,C01898,Pharmacy_01898,2026-05-01,11.39,9.53,Overperforming,8.0
Branch_A,C01898,Pharmacy_01898,2026-06-01,11.64,9.53,Overperforming,8.0
Branch_A,C01899,Pharmacy_01899,2026-04-01,286.78,297.0,Underperforming,230.0
Branch_A,C01899,Pharmacy_01899,2026-05-01,302.98,297.0,Overperforming,230.0
Branch_A,C01899,Pharmacy_01899,2026-06-01,319.18,297.0,Overperforming,230.0
Branch_A,C01900,Pharmacy_01900,2026-04-01,5.97,4.03,Overperforming,1.0
Branch_A,C01900,Pharmacy_01900,2026-05-01,6.52,4.03,Overperforming,1.0
Branch_A,C01900,Pharmacy_01900,2026-06-01,7.07,4.03,Overperforming,1.0
Branch_A,C01901,Pharmacy_01901,2026-04-01,162.61,218.17,Underperforming,127.0
Branch_A,C01901,Pharmacy_01901,2026-05-01,148.24,218.17,Underperforming,127.0
Branch_A,C01901,Pharmacy_01901,2026-06-01,133.88,218.17,Underperforming,127.0
Branch_A,C01902,Pharmacy_01902,2026-04-01,11.67,10.63,Overperforming,15.0
Branch_A,C01902,Pharmacy_01902,2026-05-01,13.13,10.63,Overperforming,15.0
Branch_A,C01902,Pharmacy_01902,2026-06-01,14.6,10.63,Overperforming,15.0
Branch_A,C01903,Pharmacy_01903,2026-04-01,3.14,0.73,Overperforming,0.0
Branch_A,C01903,Pharmacy_01903,2026-05-01,2.92,0.73,Overperforming,0.0
Branch_A,C01903,Pharmacy_01903,2026-06-01,2.71,0.73,Overperforming,0.0
Branch_A,C01904,Pharmacy_01904,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01904,Pharmacy_01904,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01904,Pharmacy_01904,2026-06-01,0.01,0.0,Overperforming,0.0
Branch_A,C01905,Pharmacy_01905,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01905,Pharmacy_01905,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01905,Pharmacy_01905,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01906,Pharmacy_01906,2026-04-01,0.0,4.4,Underperforming,2.0
Branch_A,C01906,Pharmacy_01906,2026-05-01,0.0,4.4,Underperforming,2.0
Branch_A,C01906,Pharmacy_01906,2026-06-01,0.0,4.4,Underperforming,2.0
Branch_A,C01907,Pharmacy_01907,2026-04-01,45.28,49.87,Underperforming,43.0
Branch_A,C01907,Pharmacy_01907,2026-05-01,45.84,49.87,Underperforming,43.0
Branch_A,C01907,Pharmacy_01907,2026-06-01,46.41,49.87,Underperforming,43.0
Branch_A,C01908,Pharmacy_01908,2026-04-01,0.0,-0.37,Overperforming,0.0
Branch_A,C01908,Pharmacy_01908,2026-05-01,0.0,-0.37,Overperforming,0.0
Branch_A,C01908,Pharmacy_01908,2026-06-01,0.0,-0.37,Overperforming,0.0
Branch_A,C01909,Pharmacy_01909,2026-04-01,223.61,286.37,Underperforming,275.0
Branch_A,C01909,Pharmacy_01909,2026-05-01,206.84,286.37,Underperforming,275.0
Branch_A,C01909,Pharmacy_01909,2026-06-01,190.08,286.37,Underperforming,275.0
Branch_A,C01910,Pharmacy_01910,2026-04-01,0.0,0.73,Underperforming,0.0
Branch_A,C01910,Pharmacy_01910,2026-05-01,0.0,0.73,Underperforming,0.0
Branch_A,C01910,Pharmacy_01910,2026-06-01,0.0,0.73,Underperforming,0.0
Branch_A,C01911,Pharmacy_01911,2026-04-01,104.78,95.7,Overperforming,88.0
Branch_A,C01911,Pharmacy_01911,2026-05-01,107.11,95.7,Overperforming,88.0
Branch_A,C01911,Pharmacy_01911,2026-06-01,109.44,95.7,Overperforming,88.0
Branch_A,C01912,Pharmacy_01912,2026-04-01,48.94,50.6,Underperforming,48.0
Branch_A,C01912,Pharmacy_01912,2026-05-01,50.18,50.6,Underperforming,48.0
Branch_A,C01912,Pharmacy_01912,2026-06-01,51.41,50.6,Overperforming,48.0
Branch_A,C01913,Pharmacy_01913,2026-04-01,1.72,1.83,Underperforming,2.0
Branch_A,C01913,Pharmacy_01913,2026-05-01,1.89,1.83,Overperforming,2.0
Branch_A,C01913,Pharmacy_01913,2026-06-01,2.06,1.83,Overperforming,2.0
Branch_A,C01914,Pharmacy_01914,2026-04-01,48.94,55.0,Underperforming,60.0
Branch_A,C01914,Pharmacy_01914,2026-05-01,47.31,55.0,Underperforming,60.0
Branch_A,C01914,Pharmacy_01914,2026-06-01,45.68,55.0,Underperforming,60.0
Branch_A,C01915,Pharmacy_01915,2026-04-01,18.25,17.97,Overperforming,17.0
Branch_A,C01915,Pharmacy_01915,2026-05-01,16.63,17.97,Underperforming,17.0
Branch_A,C01915,Pharmacy_01915,2026-06-01,15.02,17.97,Underperforming,17.0
Branch_A,C01916,Pharmacy_01916,2026-04-01,7.44,8.43,Underperforming,7.0
Branch_A,C01916,Pharmacy_01916,2026-05-01,7.64,8.43,Underperforming,7.0
Branch_A,C01916,Pharmacy_01916,2026-06-01,7.84,8.43,Underperforming,7.0
Branch_A,C01917,Pharmacy_01917,2026-04-01,18.36,17.6,Overperforming,13.0
Branch_A,C01917,Pharmacy_01917,2026-05-01,17.61,17.6,Overperforming,13.0
Branch_A,C01917,Pharmacy_01917,2026-06-01,16.86,17.6,Underperforming,13.0
Branch_A,C01918,Pharmacy_01918,2026-04-01,1.53,1.47,Overperforming,4.0
Branch_A,C01918,Pharmacy_01918,2026-05-01,1.61,1.47,Overperforming,4.0
Branch_A,C01918,Pharmacy_01918,2026-06-01,1.69,1.47,Overperforming,4.0
Branch_A,C01919,Pharmacy_01919,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01919,Pharmacy_01919,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01919,Pharmacy_01919,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01920,Pharmacy_01920,2026-04-01,0.0,1.1,Underperforming,3.0
Branch_A,C01920,Pharmacy_01920,2026-05-01,0.0,1.1,Underperforming,3.0
Branch_A,C01920,Pharmacy_01920,2026-06-01,0.0,1.1,Underperforming,3.0
Branch_A,C01921,Pharmacy_01921,2026-04-01,31.67,35.57,Underperforming,39.0
Branch_A,C01921,Pharmacy_01921,2026-05-01,31.2,35.57,Underperforming,39.0
Branch_A,C01921,Pharmacy_01921,2026-06-01,30.73,35.57,Underperforming,39.0
Branch_A,C01922,Pharmacy_01922,2026-04-01,6.72,9.9,Underperforming,14.0
Branch_A,C01922,Pharmacy_01922,2026-05-01,5.82,9.9,Underperforming,14.0
Branch_A,C01922,Pharmacy_01922,2026-06-01,4.92,9.9,Underperforming,14.0
Branch_A,C01923,Pharmacy_01923,2026-04-01,683.89,717.57,Underperforming,725.0
Branch_A,C01923,Pharmacy_01923,2026-05-01,697.82,717.57,Underperforming,725.0
Branch_A,C01923,Pharmacy_01923,2026-06-01,711.76,717.57,Underperforming,725.0
Branch_A,C01924,Pharmacy_01924,2026-04-01,14.28,19.8,Underperforming,15.0
Branch_A,C01924,Pharmacy_01924,2026-05-01,12.98,19.8,Underperforming,15.0
Branch_A,C01924,Pharmacy_01924,2026-06-01,11.68,19.8,Underperforming,15.0
Branch_A,C01925,Pharmacy_01925,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01925,Pharmacy_01925,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01925,Pharmacy_01925,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01926,Pharmacy_01926,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01926,Pharmacy_01926,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01926,Pharmacy_01926,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01927,Pharmacy_01927,2026-04-01,0.0,3.67,Underperforming,0.0
Branch_A,C01927,Pharmacy_01927,2026-05-01,0.0,3.67,Underperforming,0.0
Branch_A,C01927,Pharmacy_01927,2026-06-01,0.0,3.67,Underperforming,0.0
Branch_A,C01928,Pharmacy_01928,2026-04-01,19.44,23.83,Underperforming,20.0
Branch_A,C01928,Pharmacy_01928,2026-05-01,17.64,23.83,Underperforming,20.0
Branch_A,C01928,Pharmacy_01928,2026-06-01,15.84,23.83,Underperforming,20.0
Branch_A,C01929,Pharmacy_01929,2026-04-01,2.86,4.4,Underperforming,3.0
Branch_A,C01929,Pharmacy_01929,2026-05-01,1.08,4.4,Underperforming,3.0
Branch_A,C01929,Pharmacy_01929,2026-06-01,0.0,4.4,Underperforming,3.0
Branch_A,C01930,Pharmacy_01930,2026-04-01,4.86,8.07,Underperforming,5.0
Branch_A,C01930,Pharmacy_01930,2026-05-01,3.54,8.07,Underperforming,5.0
Branch_A,C01930,Pharmacy_01930,2026-06-01,2.23,8.07,Underperforming,5.0
Branch_A,C01931,Pharmacy_01931,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01931,Pharmacy_01931,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01931,Pharmacy_01931,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01932,Pharmacy_01932,2026-04-01,39.0,27.5,Overperforming,20.0
Branch_A,C01932,Pharmacy_01932,2026-05-01,38.93,27.5,Overperforming,20.0
Branch_A,C01932,Pharmacy_01932,2026-06-01,38.87,27.5,Overperforming,20.0
Branch_A,C01933,Pharmacy_01933,2026-04-01,122.22,126.5,Underperforming,110.0
Branch_A,C01933,Pharmacy_01933,2026-05-01,130.22,126.5,Overperforming,110.0
Branch_A,C01933,Pharmacy_01933,2026-06-01,138.22,126.5,Overperforming,110.0
Branch_A,C01934,Pharmacy_01934,2026-04-01,14.47,11.73,Overperforming,19.0
Branch_A,C01934,Pharmacy_01934,2026-05-01,15.86,11.73,Overperforming,19.0
Branch_A,C01934,Pharmacy_01934,2026-06-01,17.24,11.73,Overperforming,19.0
Branch_A,C01935,Pharmacy_01935,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01935,Pharmacy_01935,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01935,Pharmacy_01935,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01936,Pharmacy_01936,2026-04-01,0.89,1.47,Underperforming,0.0
Branch_A,C01936,Pharmacy_01936,2026-05-01,0.96,1.47,Underperforming,0.0
Branch_A,C01936,Pharmacy_01936,2026-06-01,1.02,1.47,Underperforming,0.0
Branch_A,C01937,Pharmacy_01937,2026-04-01,7.89,9.17,Underperforming,8.0
Branch_A,C01937,Pharmacy_01937,2026-05-01,7.56,9.17,Underperforming,8.0
Branch_A,C01937,Pharmacy_01937,2026-06-01,7.22,9.17,Underperforming,8.0
Branch_A,C01938,Pharmacy_01938,2026-04-01,7.64,4.77,Overperforming,2.0
Branch_A,C01938,Pharmacy_01938,2026-05-01,8.32,4.77,Overperforming,2.0
Branch_A,C01938,Pharmacy_01938,2026-06-01,9.01,4.77,Overperforming,2.0
Branch_A,C01939,Pharmacy_01939,2026-04-01,86.42,88.37,Underperforming,85.0
Branch_A,C01939,Pharmacy_01939,2026-05-01,91.37,88.37,Overperforming,85.0
Branch_A,C01939,Pharmacy_01939,2026-06-01,96.32,88.37,Overperforming,85.0
Branch_A,C01940,Pharmacy_01940,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01940,Pharmacy_01940,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01940,Pharmacy_01940,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01941,Pharmacy_01941,2026-04-01,6.58,7.33,Underperforming,12.0
Branch_A,C01941,Pharmacy_01941,2026-05-01,6.17,7.33,Underperforming,12.0
Branch_A,C01941,Pharmacy_01941,2026-06-01,5.75,7.33,Underperforming,12.0
Branch_A,C01942,Pharmacy_01942,2026-04-01,33.56,43.63,Underperforming,33.0
Branch_A,C01942,Pharmacy_01942,2026-05-01,32.69,43.63,Underperforming,33.0
Branch_A,C01942,Pharmacy_01942,2026-06-01,31.82,43.63,Underperforming,33.0
Branch_A,C01943,Pharmacy_01943,2026-04-01,0.0,0.0,No Activity,0.0
Branch_A,C01943,Pharmacy_01943,2026-05-01,0.0,0.0,No Activity,0.0
Branch_A,C01943,Pharmacy_01943,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01944,Pharmacy_01944,2026-04-01,201.11,215.97,Underperforming,165.0
Branch_A,C01944,Pharmacy_01944,2026-05-01,197.51,215.97,Underperforming,165.0
Branch_A,C01944,Pharmacy_01944,2026-06-01,193.91,215.97,Underperforming,165.0
Branch_A,C01945,Pharmacy_01945,2026-04-01,0.42,0.0,Overperforming,0.0
Branch_A,C01945,Pharmacy_01945,2026-05-01,0.43,0.0,Overperforming,0.0
Branch_A,C01945,Pharmacy_01945,2026-06-01,0.45,0.0,Overperforming,0.0
Branch_A,C01946,Pharmacy_01946,2026-04-01,18.08,18.33,Underperforming,15.0
Branch_A,C01946,Pharmacy_01946,2026-05-01,19.43,18.33,Overperforming,15.0
Branch_A,C01946,Pharmacy_01946,2026-06-01,20.78,18.33,Overperforming,15.0
Branch_A,C01947,Pharmacy_01947,2026-04-01,0.0,6.6,Underperforming,7.0
Branch_A,C01947,Pharmacy_01947,2026-05-01,0.0,6.6,Underperforming,7.0
Branch_A,C01947,Pharmacy_01947,2026-06-01,0.0,6.6,Underperforming,7.0
Branch_A,C01948,Pharmacy_01948,2026-04-01,18.61,23.47,Underperforming,19.0
Branch_A,C01948,Pharmacy_01948,2026-05-01,18.58,23.47,Underperforming,19.0
Branch_A,C01948,Pharmacy_01948,2026-06-01,18.54,23.47,Underperforming,19.0
Branch_A,C01949,Pharmacy_01949,2026-04-01,10.94,11.73,Underperforming,7.0
Branch_A,C01949,Pharmacy_01949,2026-05-01,11.38,11.73,Underperforming,7.0
Branch_A,C01949,Pharmacy_01949,2026-06-01,11.81,11.73,Overperforming,7.0
Branch_A,C01950,Pharmacy_01950,2026-04-01,0.11,0.0,Overperforming,0.0
Branch_A,C01950,Pharmacy_01950,2026-05-01,0.04,0.0,Overperforming,0.0
Branch_A,C01950,Pharmacy_01950,2026-06-01,0.0,0.0,No Activity,0.0
Branch_A,C01951,Pharmacy_01951,2026-04-01,2.5,5.87,Underperforming,6.0
Branch_A,C01951,Pharmacy_01951,2026-05-01,0.6,5.87,Underperforming,6.0
Branch_A,C01951,Pharmacy_01951,2026-06-01,0.0,5.87,Underperforming,6.0
Branch_A,C01952,Pharmacy_01952,2026-04-01,0.17,0.0,Overperforming,0.0
